Formulation_ID,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Mix_type,Cargo_type,Experimenter_ID,Model_type,Target_or_delivered_gene,Experiment_weight,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight,Route_of_administration_in_vitro,Batch_or_individual_or_barcoded_Barcoded,Batch_or_individual_or_barcoded_Individual,Cargo_type_mRNA,Cargo_type_pDNA,Cargo_type_siRNA,Model_type_A549,Model_type_BDMC,Model_type_BMDM,Model_type_HBEC_ALI,Model_type_HEK293T,Model_type_HeLa,Model_type_IGROV1,Model_type_Mouse,Model_type_RAW264p7
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,Microfluidic,mRNA,ccchina,Mouse,FFL,,max,Individual,luminescence,Chinese_Academy_of_Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
